"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","30"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.88"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","5","0","0","0","19.2","0.1","0","19.2","0","0"
"12","5","1","0","0","18.9","0.1","0","18.9","0","0"
"12","5","2","0","0","18.6","0.1","0","18.6","0","0"
"12","5","3","0","0","18.4","0","0","18.4","0","0"
"12","5","4","0","0","18.1","0","0","18.1","0","0"
"12","5","5","0","15","19.6","2.6","13.515","18.245","35.975","18.624"
"12","5","6","228","106","21","5.1","109.057","21.9","253.349","231.731"
"12","5","7","314","214","22.5","7.7","287.158","26.038","696.255","664.283"
"12","5","8","378","309","23.5","7.6","471.986","30.081","1165.175","1119.81"
"12","5","9","411","383","24.6","7.5","624.296","33.78","1533.841","1476.193"
"12","5","10","429","429","25.6","6.7","725.411","37.294","1758.876","1692.973"
"12","5","11","269","555","25.4","6.4","724.639","37.532","1757.739","1691.879"
"12","5","12","20","727","25.1","6.1","669.18","36.632","1631.946","1570.77"
"12","5","13","14","607","24.9","5.8","553.272","34.654","1362.452","1310.707"
"12","5","14","112","434","25","5.5","453.79","33.087","1121.978","1077.951"
"12","5","15","159","287","25","5.3","321.077","30.629","792.268","757.757"
"12","5","16","90","182","25.1","5.1","175.657","27.857","432.944","407.396"
"12","5","17","0","62","24.4","5.2","53.427","24.544","138.136","118.846"
"12","5","18","0","2","23.6","5.3","1.866","22.558","4.87","0"
"12","5","19","0","0","22.9","5.4","0","22.9","0","0"
"12","5","20","0","0","22.2","5.5","0","22.2","0","0"
"12","5","21","0","0","21.5","5.6","0","21.5","0","0"
"12","5","22","0","0","20.7","5.7","0","20.7","0","0"
"12","5","23","0","0","20.6","5.6","0","20.6","0","0"
"12","6","0","0","0","20.5","5.5","0","20.5","0","0"
"12","6","1","0","0","20.4","5.5","0","20.4","0","0"
"12","6","2","0","0","20.3","5.4","0","20.3","0","0"
"12","6","3","0","0","20.2","5.3","0","20.2","0","0"
"12","6","4","0","0","20.1","5.2","0","20.1","0","0"
"12","6","5","0","12","21.2","5.9","10.802","20.267","28.49","11.276"
"12","6","6","129","111","22.3","6.7","104.514","23.02","254.278","232.64"
"12","6","7","258","226","23.4","7.4","278.271","26.897","677.787","646.291"
"12","6","8","336","314","24.5","7.4","453.441","30.911","1116.388","1072.533"
"12","6","9","297","448","25.5","7.3","602.192","34.487","1476.805","1421.159"
"12","6","10","363","456","26.6","6.5","696.825","38.026","1683.851","1620.764"
"12","6","11","265","520","26.3","6.1","689.202","38.159","1666.462","1604.018"
"12","6","12","186","523","26.1","5.8","624.206","37.16","1516.997","1459.945"
"12","6","13","123","468","25.9","5.5","512.473","35.18","1257","1208.721"
"12","6","14","126","391","25.9","5.3","425.748","33.6","1049.212","1007.392"
"12","6","15","123","286","26","5","304.677","31.491","751.174","717.762"
"12","6","16","57","184","26","4.8","170.046","28.747","422.068","396.769"
"12","6","17","0","60","25.3","4.9","52.017","25.439","133.928","114.72"
"12","6","18","0","2","24.6","5","1.866","23.543","4.847","0"
"12","6","19","0","0","23.8","5.1","0","23.8","0","0"
"12","6","20","0","0","23.1","5.2","0","23.1","0","0"
"12","6","21","0","0","22.4","5.3","0","22.4","0","0"
"12","6","22","0","0","21.7","5.5","0","21.7","0","0"
"12","6","23","0","0","21.6","5.4","0","21.6","0","0"
"12","7","0","0","0","21.5","5.3","0","21.5","0","0"
"12","7","1","0","0","21.4","5.2","0","21.4","0","0"
"12","7","2","0","0","21.3","5.1","0","21.3","0","0"
"12","7","3","0","0","21.2","5","0","21.2","0","0"
"12","7","4","0","0","21","4.9","0","21","0","0"
"12","7","5","0","11","22.2","5.7","9.899","21.248","25.99","8.822"
"12","7","6","104","111","23.3","6.4","101.785","24.008","249.65","228.109"
"12","7","7","218","229","24.4","7.2","267.39","27.798","652.233","621.389"
"12","7","8","244","352","25.4","7.1","436.561","31.714","1075.455","1032.846"
"12","7","9","298","414","26.5","7","572.806","35.252","1398.953","1345.979"
"12","7","10","302","476","27.5","6.2","665.689","38.704","1603.58","1543.436"
"12","7","11","217","529","27","5.1","657.677","39.56","1579.285","1520.017"
"12","7","12","151","522","26.6","4.1","594.398","39.245","1429.729","1375.707"
"12","7","13","100","461","26.2","3.1","488.573","37.567","1184.518","1138.548"
"12","7","14","98","384","26.2","3.6","402.086","34.89","985.437","945.501"
"12","7","15","75","290","26.3","4.1","287.231","32.001","710.051","677.719"
"12","7","16","26","180","26.3","4.6","162.137","28.937","406.511","381.564"
"12","7","17","0","54","25.5","4.4","47.516","25.557","122.27","103.289"
"12","7","18","0","2","24.6","4.3","1.866","23.443","4.85","0"
"12","7","19","0","0","23.8","4.1","0","23.8","0","0"
"12","7","20","0","0","23","3.9","0","23","0","0"
"12","7","21","0","0","22.1","3.8","0","22.1","0","0"
"12","7","22","0","0","21.3","3.6","0","21.3","0","0"
"12","7","23","0","0","21","3","0","21","0","0"
"12","8","0","0","0","20.8","2.4","0","20.8","0","0"
"12","8","1","0","0","20.5","1.8","0","20.5","0","0"
"12","8","2","0","0","20.3","1.2","0","20.3","0","0"
"12","8","3","0","0","20","0.6","0","20","0","0"
"12","8","4","0","0","19.8","0","0","19.8","0","0"
"12","8","5","0","8","20.4","1","7.193","18.37","19.136","2.093"
"12","8","6","7","98","21","2.1","85.975","21.557","224.451","203.432"
"12","8","7","47","228","21.6","3.1","212.574","25.334","541.313","513.216"
"12","8","8","78","335","22.1","2.8","336.16","29.284","844.823","808.878"
"12","8","9","97","419","22.6","2.5","440.069","32.947","1090.411","1047.349"
"12","8","10","118","465","23.1","1","511.95","38.938","1233.007","1185.498"
"12","8","11","117","495","22.6","1","544.731","39.713","1307.449","1257.528"
"12","8","12","118","487","22.2","1","536.692","39.231","1291.15","1241.762"
"12","8","13","118","443","21.7","1","486.726","37.252","1181.609","1135.729"
"12","8","14","97","384","21.2","1","401.427","34.017","988.097","948.083"
"12","8","15","74","291","20.8","1","287.662","29.78","718.906","686.344"
"12","8","16","26","181","20.3","1","163.019","24.831","416.786","391.606"
"12","8","17","0","61","20.1","0.7","52.909","20.524","139.378","120.064"
"12","8","18","0","2","20","0.3","1.866","17.51","4.984","0"
"12","8","19","0","0","19.8","0","0","19.8","0","0"
"12","8","20","0","0","19.5","0.3","0","19.5","0","0"
"12","8","21","0","0","19.3","0.7","0","19.3","0","0"
"12","8","22","0","0","19","1","0","19","0","0"
"12","8","23","0","0","18.9","1.4","0","18.9","0","0"
"12","9","0","0","0","18.7","1.9","0","18.7","0","0"
"12","9","1","0","0","18.6","2.3","0","18.6","0","0"
"12","9","2","0","0","18.5","2.7","0","18.5","0","0"
"12","9","3","0","0","18.3","3.2","0","18.3","0","0"
"12","9","4","0","0","18.2","3.6","0","18.2","0","0"
"12","9","5","0","9","19","4.3","8.095","17.76","21.595","4.507"
"12","9","6","31","97","19.8","5","85.782","20.221","222.092","201.121"
"12","9","7","34","234","20.6","5.7","213.082","23.435","549.196","520.909"
"12","9","8","78","335","21.3","6.2","335.839","26.29","856.081","819.824"
"12","9","9","98","419","22.1","6.7","440.395","28.733","1113.615","1069.845"
"12","9","10","118","465","22.8","7.2","511.564","30.381","1285.082","1235.892"
"12","9","11","77","569","23.9","6.9","576.727","32.836","1432.63","1378.508"
"12","9","12","95","576","24.9","6.5","596.003","34.588","1467.645","1412.317"
"12","9","13","115","537","26","6.2","565.901","35.499","1386.174","1333.632"
"12","9","14","193","360","25.3","4.3","440.074","34.388","1077.968","1035.283"
"12","9","15","87","302","24.6","2.4","302.518","31.962","747.317","714.007"
"12","9","16","26","182","23.9","0.5","163.906","29.533","409.827","384.805"
"12","9","17","0","56","23.3","1.2","49.175","23.561","127.73","108.643"
"12","9","18","0","2","22.7","1.9","1.866","21.133","4.902","0"
"12","9","19","0","0","22.1","2.6","0","22.1","0","0"
"12","9","20","0","0","21.2","3.8","0","21.2","0","0"
"12","9","21","0","0","20.3","5","0","20.3","0","0"
"12","9","22","0","0","19.4","6.2","0","19.4","0","0"
"12","9","23","0","0","19.3","5.8","0","19.3","0","0"
"12","10","0","0","0","19.2","5.3","0","19.2","0","0"
"12","10","1","0","0","19.1","4.9","0","19.1","0","0"
"12","10","2","0","0","19.1","4.5","0","19.1","0","0"
"12","10","3","0","0","19","4","0","19","0","0"
"12","10","4","0","0","18.9","3.6","0","18.9","0","0"
"12","10","5","0","9","19.3","4.1","8.095","18.03","21.568","4.481"
"12","10","6","30","96","19.7","4.6","84.775","20.114","219.734","198.811"
"12","10","7","34","233","20.1","5.1","212.05","23.095","547.357","519.114"
"12","10","8","78","334","20.7","4.8","334.68","26.478","852.305","816.153"
"12","10","9","97","418","21.3","4.4","438.525","29.775","1103.342","1059.886"
"12","10","10","118","465","21.9","4.1","511.198","32.399","1271.647","1222.894"
"12","10","11","77","569","22.9","3.8","576.459","35.228","1415.239","1361.712"
"12","10","12","95","576","24","3.4","595.783","37.358","1447.096","1392.478"
"12","10","13","115","537","25","3.1","565.768","38.127","1367.845","1315.919"
"12","10","14","192","361","25","2.9","440.328","35.439","1073.072","1030.535"
"12","10","15","88","303","25.1","2.8","303.852","32.118","750.013","716.632"
"12","10","16","27","184","25.1","2.6","165.827","28.549","416.487","391.315"
"12","10","17","0","58","24.5","2.4","50.77","24.704","131.169","112.015"
"12","10","18","0","2","23.8","2.3","1.866","22.361","4.874","0"
"12","10","19","0","0","23.2","2.1","0","23.2","0","0"
"12","10","20","0","0","22.4","2.2","0","22.4","0","0"
"12","10","21","0","0","21.5","2.3","0","21.5","0","0"
"12","10","22","0","0","20.7","2.3","0","20.7","0","0"
"12","10","23","0","0","20.6","1.6","0","20.6","0","0"
"12","11","0","0","0","20.4","0.8","0","20.4","0","0"
"12","11","1","0","0","20.2","0","0","20.2","0","0"
"12","11","2","0","0","19.6","0","0","19.6","0","0"
"12","11","3","0","0","19.1","0","0","19.1","0","0"
"12","11","4","0","0","18.5","0","0","18.5","0","0"
"12","11","5","0","8","19.6","1.4","7.193","17.736","19.192","2.147"
"12","11","6","20","99","20.8","2.7","87.571","21.366","227.172","206.096"
"12","11","7","76","211","21.9","4.1","207.031","25.195","523.343","495.678"
"12","11","8","59","346","22.6","4.6","334.856","28.544","845.628","809.66"
"12","11","9","97","417","23.2","5.2","437.34","30.895","1094.393","1051.21"
"12","11","10","117","464","23.9","5.7","509.209","32.634","1265.238","1216.693"
"12","11","11","117","495","23.5","5.4","543.799","33.264","1347.684","1296.432"
"12","11","12","117","488","23","5","536.041","33.121","1329.264","1278.623"
"12","11","13","117","444","22.6","4.6","486.461","32.208","1210.686","1163.889"
"12","11","14","66","410","22.2","4.3","404.75","30.38","1015.311","974.498"
"12","11","15","47","310","21.7","3.9","291.809","27.57","739.587","706.482"
"12","11","16","22","186","21.3","3.6","166.395","24.274","427.269","401.851"
"12","11","17","0","58","20.9","3.4","50.83","20.966","133.628","114.426"
"12","11","18","0","2","20.5","3.3","1.795","19.124","4.758","0"
"12","11","19","0","0","20","3.1","0","20","0","0"
"12","11","20","0","0","19.6","2.9","0","19.6","0","0"
"12","11","21","0","0","19.2","2.8","0","19.2","0","0"
"12","11","22","0","0","18.8","2.6","0","18.8","0","0"
"12","11","23","0","0","18.8","2.3","0","18.8","0","0"
"12","12","0","0","0","18.8","2.1","0","18.8","0","0"
"12","12","1","0","0","18.8","1.8","0","18.8","0","0"
"12","12","2","0","0","18.8","1.5","0","18.8","0","0"
"12","12","3","0","0","18.8","1.3","0","18.8","0","0"
"12","12","4","0","0","18.8","1","0","18.8","0","0"
"12","12","5","0","7","19.2","1.7","6.292","17.409","16.813","0"
"12","12","6","0","91","19.5","2.4","79.556","19.838","210.233","189.504"
"12","12","7","49","202","19.8","3.1","191.158","22.985","491.109","464.21"
"12","12","8","39","336","20.2","3.7","316.056","26.248","808.005","773.068"
"12","12","9","67","426","20.5","4.4","424.896","28.647","1075.55","1032.938"
"12","12","10","61","515","20.9","5.1","509.888","30.189","1282.692","1233.58"
"12","12","11","115","494","20.7","4.3","541.015","31.767","1350.6","1299.251"
"12","12","12","115","488","20.4","3.6","534.226","32.115","1331.279","1280.572"
"12","12","13","116","445","20.2","2.8","486.5","31.803","1213.187","1166.31"
"12","12","14","65","410","20","2","404.134","30.629","1012.588","971.855"
"12","12","15","47","310","19.7","1.3","291.865","28.18","737.597","704.544"
"12","12","16","22","187","19.5","0.5","167.291","25.145","427.841","402.41"
"12","12","17","0","60","19.4","1.1","52.42","19.687","138.619","119.32"
"12","12","18","0","2","19.3","1.7","1.795","17.578","4.792","0"
"12","12","19","0","0","19.2","2.3","0","19.2","0","0"
"12","12","20","0","0","19","2.9","0","19","0","0"
"12","12","21","0","0","18.9","3.5","0","18.9","0","0"
"12","12","22","0","0","18.8","4.1","0","18.8","0","0"
"12","12","23","0","0","18.7","3.6","0","18.7","0","0"
"12","13","0","0","0","18.6","3.1","0","18.6","0","0"
"12","13","1","0","0","18.5","2.6","0","18.5","0","0"
"12","13","2","0","0","18.3","2","0","18.3","0","0"
"12","13","3","0","0","18.2","1.5","0","18.2","0","0"
"12","13","4","0","0","18.1","1","0","18.1","0","0"
"12","13","5","0","8","18.8","2","7.193","17.115","19.246","2.201"
"12","13","6","28","95","19.6","3.1","83.371","20.022","216.549","195.691"
"12","13","7","34","231","20.3","4.1","209.785","23.624","540.053","511.987"
"12","13","8","78","332","21","5.1","332.109","26.528","845.375","809.414"
"12","13","9","97","416","21.8","6.2","435.879","28.673","1102.386","1058.96"
"12","13","10","118","463","22.5","7.2","508.488","30.023","1279.475","1230.467"
"12","13","11","117","494","22.4","6.9","542.424","30.756","1360.745","1309.057"
"12","13","12","117","488","22.3","6.7","535.687","30.739","1343.838","1292.713"
"12","13","13","117","445","22.2","6.4","487.177","30.057","1225.163","1177.905"
"12","13","14","66","411","22.2","6.2","405.618","28.75","1025.504","984.389"
"12","13","15","48","312","22.1","5.9","294.028","26.769","748.026","714.697"
"12","13","16","23","189","22","5.7","169.224","24.352","434.286","408.707"
"12","13","17","0","61","21.5","5.8","53.242","21.557","139.588","120.27"
"12","13","18","0","2","21.1","5.9","1.795","20.074","4.738","0"
"12","13","19","0","0","20.6","5.9","0","20.6","0","0"
"12","13","20","0","0","20.1","6","0","20.1","0","0"
"12","13","21","0","0","19.7","6.1","0","19.7","0","0"
"12","13","22","0","0","19.2","6.2","0","19.2","0","0"
"12","13","23","0","0","19.1","6.2","0","19.1","0","0"
"12","14","0","0","0","19","6.2","0","19","0","0"
"12","14","1","0","0","18.8","6.2","0","18.8","0","0"
"12","14","2","0","0","18.7","6.2","0","18.7","0","0"
"12","14","3","0","0","18.6","6.2","0","18.6","0","0"
"12","14","4","0","0","18.5","6.2","0","18.5","0","0"
"12","14","5","0","8","19.2","6","7.193","18.181","19.153","2.11"
"12","14","6","18","97","19.8","5.9","85.494","20.185","223.302","202.306"
"12","14","7","76","209","20.5","5.7","204.575","23.179","521.755","494.128"
"12","14","8","93","342","21.6","5.2","347.774","27.365","880.921","843.972"
"12","14","9","115","455","22.7","4.6","481.229","31.869","1198.218","1151.816"
"12","14","10","114","560","23.8","4.1","589.71","36.025","1441.237","1386.821"
"12","14","11","196","499","23.8","4.1","611.541","36.691","1489.686","1433.591"
"12","14","12","178","494","23.9","4.1","590.326","36.389","1440.094","1385.716"
"12","14","13","162","451","24","4.1","525.695","35.094","1289.413","1240.082"
"12","14","14","157","366","24","4.1","423.379","32.813","1046.295","1004.562"
"12","14","15","84","300","24","4.1","300.007","29.992","748.548","715.206"
"12","14","16","28","188","24.1","4.1","169.676","27.055","429.168","403.707"
"12","14","17","0","62","23","2.7","54.064","23.237","140.641","121.303"
"12","14","18","0","2","22","1.4","1.795","20.285","4.733","0"
"12","14","19","0","0","20.9","0","0","20.9","0","0"
"12","14","20","0","0","21","0","0","21","0","0"
"12","14","21","0","0","21","0.5","0","21","0","0"
"12","14","22","0","0","19.7","1.5","0","19.7","0","0"
"12","14","23","0","0","19","0.5","0","19","0","0"
"12","15","0","0","0","18.9","1.5","0","18.9","0","0"
"12","15","1","0","0","18.8","2.6","0","18.8","0","0"
"12","15","2","0","0","19","3","0","19","0","0"
"12","15","3","0","0","19","2.5","0","19","0","0"
"12","15","4","0","0","19","2.6","0","19","0","0"
"12","15","5","0","8","19.5","3.6","7.193","18.149","19.156","2.113"
"12","15","6","17","96","20","6.1","84.524","20.365","220.721","199.777"
"12","15","7","76","208","20.5","6.2","203.499","23.029","519.265","491.698"
"12","15","8","59","343","20.6","5.8","331.322","25.692","847.928","811.897"
"12","15","9","66","440","20.8","5.5","435.639","28.173","1105.259","1061.745"
"12","15","10","117","463","20.9","5.1","507.175","30.153","1275.349","1226.475"
"12","15","11","116","494","21.1","4.5","541.195","31.885","1350.25","1298.912"
"12","15","12","117","489","21.3","3.9","536.299","32.733","1332.412","1281.667"
"12","15","13","118","446","21.5","3.3","488.723","32.523","1214.456","1167.539"
"12","15","14","97","389","21.7","2.7","405.865","31.381","1012.067","971.35"
"12","15","15","75","297","21.9","2.1","293.667","29.252","735.999","702.988"
"12","15","16","29","189","22.1","1.5","170.826","26.345","433.413","407.854"
"12","15","17","0","63","21.5","2","54.885","21.786","143.741","124.342"
"12","15","18","0","2","20.9","2.5","1.795","19.419","4.752","0"
"12","15","19","0","0","20.3","3.1","0","20.3","0","0"
"12","15","20","0","0","19.7","3.6","0","19.7","0","0"
"12","15","21","0","0","19.1","4.1","0","19.1","0","0"
"12","15","22","0","0","18.5","4.6","0","18.5","0","0"
"12","15","23","0","0","18.4","4.7","0","18.4","0","0"
"12","16","0","0","0","18.3","4.8","0","18.3","0","0"
"12","16","1","0","0","18.2","4.9","0","18.2","0","0"
"12","16","2","0","0","18.1","4.9","0","18.1","0","0"
"12","16","3","0","0","18","5","0","18","0","0"
"12","16","4","0","0","17.9","5.1","0","17.9","0","0"
"12","16","5","0","8","18.9","5.5","7.193","17.817","19.185","2.141"
"12","16","6","27","94","19.9","5.9","82.063","20.225","213.191","192.402"
