"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.87"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","11","22","0","0","10","4.1","0","10","0","0"
"8","11","23","0","0","9.6","4.8","0","9.6","0","0"
"8","12","0","0","0","9.1","5.5","0","9.1","0","0"
"8","12","1","0","0","8.7","6.2","0","8.7","0","0"
"8","12","2","0","0","8.3","5.8","0","8.3","0","0"
"8","12","3","0","0","7.8","5.5","0","7.8","0","0"
"8","12","4","0","0","7.4","5.1","0","7.4","0","0"
"8","12","5","0","0","8.3","5.5","0","8.3","0","0"
"8","12","6","0","12","9.3","5.8","11.356","8.225","31.608","14.337"
"8","12","7","208","105","10.2","6.2","193.592","12.34","505.135","477.904"
"8","12","8","354","181","11.1","6.2","406.791","17.173","1072.888","1030.356"
"8","12","9","184","327","12","6.2","486.368","19.726","1283.813","1234.664"
"8","12","10","97","350","12.9","6.2","444.878","20.017","1174.472","1128.817"
"8","12","11","181","395","14.3","5.5","591.448","24.646","1528.439","1470.983"
"8","12","12","245","414","15.6","4.8","674.234","28.723","1709.038","1645.012"
"8","12","13","361","343","17","4.1","697.062","31.937","1739.131","1673.975"
"8","12","14","410","246","16.8","5","593.206","28.217","1502.896","1446.339"
"8","12","15","343","181","16.7","5.8","401.225","23.529","1028.234","987.039"
"8","12","16","125","113","16.5","6.7","166.998","18.617","429.9","404.421"
"8","12","17","0","11","14.8","5.5","10.407","13.96","28.244","11.034"
"8","12","18","0","0","13.1","4.3","0","13.1","0","0"
"8","12","19","0","0","11.4","3.1","0","11.4","0","0"
"8","12","20","0","0","10.4","2.9","0","10.4","0","0"
"8","12","21","0","0","9.3","2.8","0","9.3","0","0"
"8","12","22","0","0","8.3","2.6","0","8.3","0","0"
"8","12","23","0","0","7.6","2.2","0","7.6","0","0"
"8","13","0","0","0","6.8","1.9","0","6.8","0","0"
"8","13","1","0","0","6.1","1.5","0","6.1","0","0"
"8","13","2","0","0","5.8","1.9","0","5.8","0","0"
"8","13","3","0","0","5.4","2.2","0","5.4","0","0"
"8","13","4","0","0","5.1","2.6","0","5.1","0","0"
"8","13","5","0","0","5.8","3.1","0","5.8","0","0"
"8","13","6","0","13","6.5","3.6","12.305","5.05","34.722","17.394"
"8","13","7","196","116","7.2","4.1","201.09","10.03","532.497","504.612"
"8","13","8","584","132","9.4","4.1","503.282","19.258","1308.774","1258.809"
"8","13","9","753","140","11.6","4.1","751.515","27.45","1908.317","1836.613"
"8","13","10","863","120","13.8","4.1","917.847","33.598","2270.782","2183.954"
"8","13","11","910","110","14.8","2.9","1009.379","39.415","2427.596","2333.762"
"8","13","12","911","110","15.7","1.7","1010.661","44.592","2367.242","2276.138"
"8","13","13","893","100","16.7","0.5","924.411","50.155","2101.546","2021.965"
"8","13","14","798","112","16.8","1.7","755.238","38.841","1813.602","1745.604"
"8","13","15","612","121","16.8","2.9","509.79","29.415","1263.533","1215.042"
"8","13","16","276","97","16.9","4.1","211.2","21.1","524.539","496.846"
"8","13","17","0","13","15","3.9","12.304","14.175","33.36","16.056"
"8","13","18","0","0","13.1","3.8","0","13.1","0","0"
"8","13","19","0","0","11.2","3.6","0","11.2","0","0"
"8","13","20","0","0","10.5","3","0","10.5","0","0"
"8","13","21","0","0","9.8","2.4","0","9.8","0","0"
"8","13","22","0","0","9.1","1.8","0","9.1","0","0"
"8","13","23","0","0","8.4","1.2","0","8.4","0","0"
"8","14","0","0","0","7.7","0.6","0","7.7","0","0"
"8","14","1","0","0","7","0","0","7","0","0"
"8","14","2","0","0","7.3","0.1","0","7.3","0","0"
"8","14","3","0","0","7.6","0.2","0","7.6","0","0"
"8","14","4","0","0","7.9","0.2","0","7.9","0","0"
"8","14","5","0","0","8.2","0.3","0","8.2","0","0"
"8","14","6","0","13","8.5","0.4","12.304","5.739","34.619","17.292"
"8","14","7","198","117","8.8","0.5","202.904","13.672","528.759","500.964"
"8","14","8","588","132","11.3","1.5","506.264","24.826","1283.129","1234.003"
"8","14","9","758","139","13.8","2.6","755.167","32.215","1874.236","1803.877"
"8","14","10","802","172","16.3","3.6","924.856","37.058","2249.507","2163.608"
"8","14","11","909","116","17.8","3.1","1015.834","41.936","2412.089","2318.96"
"8","14","12","912","115","19.4","2.6","1017.808","45.059","2378.232","2286.634"
"8","14","13","897","103","20.9","2.1","931.84","46.038","2164.956","2082.698"
"8","14","14","764","141","21.3","3.5","762.469","38.96","1830.318","1761.673"
"8","14","15","577","142","21.8","4.8","510.327","32.015","1250.481","1202.411"
"8","14","16","238","110","22.2","6.2","210.592","25.412","516.592","489.089"
"8","14","17","0","13","19.7","4.3","12.304","18.978","32.643","15.353"
"8","14","18","0","0","17.1","2.4","0","17.1","0","0"
"8","14","19","0","0","14.6","0.5","0","14.6","0","0"
"8","14","20","0","0","13.4","0.5","0","13.4","0","0"
"8","14","21","0","0","12.2","0.5","0","12.2","0","0"
"8","14","22","0","0","11","0.5","0","11","0","0"
"8","14","23","0","0","10.6","0.5","0","10.6","0","0"
"8","15","0","0","0","10.2","0.5","0","10.2","0","0"
"8","15","1","0","0","9.8","0.5","0","9.8","0","0"
"8","15","2","0","0","9.7","0.5","0","9.7","0","0"
"8","15","3","0","0","9.7","0.5","0","9.7","0","0"
"8","15","4","0","0","9.6","0.5","0","9.6","0","0"
"8","15","5","0","0","10.1","1.2","0","10.1","0","0"
"8","15","6","0","13","10.5","1.9","12.304","8.757","34.168","16.85"
"8","15","7","201","119","11","2.6","206.2","14.455","535.577","507.618"
"8","15","8","519","168","14.5","4.5","499.981","23.829","1275.834","1226.945"
"8","15","9","678","196","17.9","6.3","753.508","30.282","1888.639","1817.713"
"8","15","10","810","171","21.4","8.2","932.014","34.757","2292.946","2205.145"
"8","15","11","918","114","22.2","7.5","1023.446","37.927","2479.922","2383.689"
"8","15","12","921","113","23.1","6.9","1025.226","39.809","2460.836","2365.482"
"8","15","13","906","101","23.9","6.2","938.375","40.277","2245.671","2159.939"
"8","15","14","770","140","23.5","5.5","766.142","37.843","1849.48","1780.09"
"8","15","15","581","142","23.1","4.8","512.523","33.378","1247.474","1199.502"
"8","15","16","240","110","22.7","4.1","211.042","26.955","513.737","486.302"
"8","15","17","0","14","21","4.1","13.253","20.318","34.945","17.613"
"8","15","18","0","0","19.2","4.1","0","19.2","0","0"
"8","15","19","0","0","17.5","4.1","0","17.5","0","0"
"8","15","20","0","0","16.5","3.9","0","16.5","0","0"
"8","15","21","0","0","15.5","3.8","0","15.5","0","0"
"8","15","22","0","0","14.5","3.6","0","14.5","0","0"
"8","15","23","0","0","13.9","3.4","0","13.9","0","0"
"8","16","0","0","0","13.2","3.3","0","13.2","0","0"
"8","16","1","0","0","12.6","3.1","0","12.6","0","0"
"8","16","2","0","0","11.9","3.3","0","11.9","0","0"
"8","16","3","0","0","11.2","3.4","0","11.2","0","0"
"8","16","4","0","0","10.5","3.6","0","10.5","0","0"
"8","16","5","0","0","11.4","3.4","0","11.4","0","0"
"8","16","6","0","14","12.4","3.3","13.253","11.025","36.438","19.078"
"8","16","7","200","120","13.3","3.1","206.874","16.615","532.397","504.515"
"8","16","8","584","135","15.9","2.4","508.144","27.752","1270.786","1222.061"
"8","16","9","753","143","18.6","1.7","757.292","39.255","1815.414","1747.346"
"8","16","10","866","123","21.2","1","926.821","50.075","2108.063","2028.208"
"8","16","11","913","112","22.4","1.9","1017.396","49.988","2316.489","2227.647"
"8","16","12","915","111","23.7","2.7","1017.997","48.88","2331.526","2242.017"
"8","16","13","899","100","24.9","3.6","931.416","46.069","2163.66","2081.457"
"8","16","14","755","145","24.4","3.6","759.862","41.767","1798.42","1731.006"
"8","16","15","523","168","23.8","3.6","501.749","35.247","1211.85","1165.016"
"8","16","16","236","111","23.3","3.6","210.281","27.753","510.238","482.885"
"8","16","17","0","14","21.3","2.7","13.253","20.589","34.901","17.57"
"8","16","18","0","0","19.2","1.9","0","19.2","0","0"
"8","16","19","0","0","17.2","1","0","17.2","0","0"
"8","16","20","0","0","16.5","2","0","16.5","0","0"
"8","16","21","0","0","15.9","3.1","0","15.9","0","0"
"8","16","22","0","0","15.2","4.1","0","15.2","0","0"
"8","16","23","0","0","14.6","3.9","0","14.6","0","0"
"8","17","0","0","0","13.9","3.8","0","13.9","0","0"
"8","17","1","0","0","13.3","3.6","0","13.3","0","0"
"8","17","2","0","0","12.6","3.3","0","12.6","0","0"
"8","17","3","0","0","12","2.9","0","12","0","0"
"8","17","4","0","0","11.3","2.6","0","11.3","0","0"
"8","17","5","0","0","12.3","2.1","0","12.3","0","0"
"8","17","6","0","14","13.2","1.5","13.252","11.415","36.374","19.016"
"8","17","7","207","121","14.2","1","210.626","18.788","536.441","508.462"
"8","17","8","596","133","17","2.4","513.941","28.996","1277.634","1228.687"
"8","17","9","763","141","19.9","3.7","763.824","36.427","1857.23","1787.537"
"8","17","10","806","175","22.7","5.1","934.312","40.623","2232.266","2147.116"
"8","17","11","910","119","23.7","4.6","1022.889","44.749","2393.984","2301.676"
"8","17","12","911","118","24.6","4.1","1022.308","46.735","2367.996","2276.858"
"8","17","13","893","107","25.6","3.6","933.961","46.811","2161.214","2079.115"
"8","17","14","759","145","25.4","3.6","762.99","42.819","1796.147","1728.82"
"8","17","15","575","145","25.3","3.6","508.447","36.891","1216.31","1169.334"
"8","17","16","240","112","25.1","3.6","212.554","29.639","510.922","483.553"
"8","17","17","0","14","22.6","3.1","13.253","21.936","34.684","17.357"
"8","17","18","0","0","20","2.6","0","20","0","0"
"8","17","19","0","0","17.5","2.1","0","17.5","0","0"
"8","17","20","0","0","16.4","2.1","0","16.4","0","0"
"8","17","21","0","0","15.2","2.1","0","15.2","0","0"
"8","17","22","0","0","14.1","2.1","0","14.1","0","0"
"8","17","23","0","0","13.5","1.4","0","13.5","0","0"
"8","18","0","0","0","12.8","0.7","0","12.8","0","0"
"8","18","1","0","0","12.2","0","0","12.2","0","0"
"8","18","2","0","0","12.6","0.5","0","12.6","0","0"
"8","18","3","0","0","13.1","1","0","13.1","0","0"
"8","18","4","0","0","13.5","1.5","0","13.5","0","0"
"8","18","5","0","0","14.8","2.2","0","14.8","0","0"
"8","18","6","0","15","16.2","2.9","14.201","14.862","38.386","20.99"
"8","18","7","213","123","17.5","3.6","215.096","20.899","542.46","514.335"
"8","18","8","603","133","18.8","4.3","518.813","28.817","1290.977","1241.595"
"8","18","9","765","142","20.2","5","767.348","34.721","1881.732","1811.078"
"8","18","10","873","122","21.5","5.7","934.18","38.293","2258.269","2171.988"
"8","18","11","919","112","22.4","5.2","1025.168","42.08","2432.497","2338.44"
"8","18","12","912","119","23.4","4.6","1025.058","44.648","2400.317","2307.722"
"8","18","13","896","107","24.3","4.1","937.112","44.718","2192.289","2108.863"
"8","18","14","759","146","23.4","5.8","764.034","37.244","1850.064","1780.651"
"8","18","15","622","122","22.5","7.6","515.638","30.193","1273.066","1224.267"
"8","18","16","283","100","21.6","9.3","215.545","24.061","527.612","499.845"
"8","18","17","0","14","19.7","7.4","13.253","19.127","35.136","17.8"
"8","18","18","0","0","17.7","5.5","0","17.7","0","0"
"8","18","19","0","0","15.8","3.6","0","15.8","0","0"
"8","18","20","0","0","14.9","3.4","0","14.9","0","0"
"8","18","21","0","0","13.9","3.3","0","13.9","0","0"
"8","18","22","0","0","13","3.1","0","13","0","0"
"8","18","23","0","0","12","3.1","0","12","0","0"
"8","19","0","0","0","10.9","3.1","0","10.9","0","0"
"8","19","1","0","0","9.9","3.1","0","9.9","0","0"
"8","19","2","0","0","9.4","2.9","0","9.4","0","0"
"8","19","3","0","0","9","2.8","0","9","0","0"
"8","19","4","0","0","8.5","2.6","0","8.5","0","0"
"8","19","5","0","0","9.5","3.4","0","9.5","0","0"
"8","19","6","0","15","10.6","4.3","14.201","9.378","39.329","21.916"
"8","19","7","211","124","11.6","5.1","215.397","14.435","559.761","531.217"
"8","19","8","583","140","13.5","6.1","514.522","21.565","1325.523","1275.006"
"8","19","9","722","158","15.4","7.2","751.523","26.752","1915.632","1843.637"
"8","19","10","825","135","17.3","8.2","911.45","30.303","2291.654","2203.91"
"8","19","11","805","167","18.5","8.2","980.265","32.66","2437.94","2343.635"
"8","19","12","759","192","19.6","8.2","965.794","33.623","2390.668","2298.51"
"8","19","13","675","214","20.8","8.2","859.836","33.283","2130.919","2050.104"
"8","19","14","686","153","20.5","7.5","714.313","31.387","1780.455","1713.73"
"8","19","15","529","148","20.3","6.9","483.309","27.895","1208.611","1161.879"
"8","19","16","205","117","20","6.2","203.967","23.03","508.53","481.219"
"8","19","17","0","14","18.2","5.5","13.252","17.516","35.394","18.053"
"8","19","18","0","0","16.4","4.8","0","16.4","0","0"
"8","19","19","0","0","14.6","4.1","0","14.6","0","0"
"8","19","20","0","0","13.3","2.7","0","13.3","0","0"
"8","19","21","0","0","12","1.4","0","12","0","0"
"8","19","22","0","0","10.7","0","0","10.7","0","0"
"8","19","23","0","0","10.2","0.7","0","10.2","0","0"
"8","20","0","0","0","9.8","1.4","0","9.8","0","0"
"8","20","1","0","0","9.3","2.1","0","9.3","0","0"
"8","20","2","0","0","8.9","1.6","0","8.9","0","0"
"8","20","3","0","0","8.6","1","0","8.6","0","0"
"8","20","4","0","0","8.2","0.5","0","8.2","0","0"
"8","20","5","0","0","9","1.9","0","9","0","0"
"8","20","6","0","16","9.9","3.2","15.15","8.512","42.117","24.652"
"8","20","7","217","126","10.7","4.6","219.882","13.785","572.998","544.131"
"8","20","8","604","135","13.1","5.8","522.785","21.566","1346.53","1295.316"
"8","20","9","764","145","15.4","7","771.543","27.287","1961.562","1887.729"
"8","20","10","874","124","17.8","8.2","939.226","31.232","2350.928","2260.554"
"8","20","11","916","115","18.9","7.5","1027.265","34.655","2529.986","2431.427"
"8","20","12","915","115","19.9","6.9","1025.086","36.579","2500.69","2403.496"
"8","20","13","896","104","21","6.2","934.633","37.287","2270.683","2183.86"
"8","20","14","802","117","20.7","6.7","764.16","33.317","1886.197","1815.367"
"8","20","15","619","124","20.4","7.2","515.235","28.34","1283.459","1234.322"
"8","20","16","285","101","20.1","7.7","216.646","22.918","532.942","505.047"
"8","20","17","0","14","18.1","6.2","13.252","17.462","35.402","18.062"
"8","20","18","0","0","16.2","4.6","0","16.2","0","0"
"8","20","19","0","0","14.2","3.1","0","14.2","0","0"
"8","20","20","0","0","13.2","3.3","0","13.2","0","0"
"8","20","21","0","0","12.1","3.4","0","12.1","0","0"
"8","20","22","0","0","11.1","3.6","0","11.1","0","0"
"8","20","23","0","0","10.4","3.4","0","10.4","0","0"
"8","21","0","0","0","9.8","3.3","0","9.8","0","0"
"8","21","1","0","0","9.1","3.1","0","9.1","0","0"
"8","21","2","0","0","8.6","2.9","0","8.6","0","0"
"8","21","3","0","0","8.1","2.8","0","8.1","0","0"
"8","21","4","0","0","7.6","2.6","0","7.6","0","0"
"8","21","5","0","0","8.6","3.1","0","8.6","0","0"
"8","21","6","0","16","9.7","3.6","15.15","8.369","42.142","24.677"
"8","21","7","219","128","10.7","4.1","222.821","14.045","580.183","551.139"
"8","21","8","576","152","12.9","5.1","520.837","22.001","1340.012","1289.015"
"8","21","9","767","145","15.1","6.2","774.783","27.971","1963.507","1889.596"
"8","21","10","877","124","17.3","7.2","942.974","31.958","2352.048","2261.625"
"8","21","11","913","122","18.8","6.2","1032.624","36.645","2518.273","2420.261"
"8","21","12","915","121","20.2","5.1","1032.083","40.382","2470.183","2374.399"
"8","21","13","899","108","21.7","4.1","941.982","42.303","2231.305","2146.197"
"8","21","14","765","147","21.5","4.1","769.497","38.385","1852.725","1783.208"
"8","21","15","581","147","21.2","4.1","512.747","32.387","1253.925","1205.745"
"8","21","16","245","114","21","4.1","215.13","25.326","527.369","499.607"
"8","21","17","0","15","19","3.6","14.202","18.293","37.795","20.41"
"8","21","18","0","0","16.9","3.1","0","16.9","0","0"
"8","21","19","0","0","14.9","2.6","0","14.9","0","0"
"8","21","20","0","0","13.8","2.8","0","13.8","0","0"
"8","21","21","0","0","12.6","2.9","0","12.6","0","0"
"8","21","22","0","0","11.5","3.1","0","11.5","0","0"
"8","21","23","0","0","10.6","2.2","0","10.6","0","0"
"8","22","0","0","0","9.8","1.4","0","9.8","0","0"
"8","22","1","0","0","8.9","0.5","0","8.9","0","0"
"8","22","2","0","0","8.8","0.5","0","8.8","0","0"
"8","22","3","0","0","8.6","0.5","0","8.6","0","0"
"8","22","4","0","0","8.5","0.5","0","8.5","0","0"
"8","22","5","0","0","9.6","1.4","0","9.6","0","0"
"8","22","6","0","17","10.7","2.2","16.099","9.157","44.629","27.118"
"8","22","7","225","129","11.8","3.1","226.25","15.579","584.888","555.729"
"8","22","8","580","152","14.1","4","523.874","24.571","1331.93","1281.201"
"8","22","9","766","147","16.3","4.8","777.016","31.344","1937.64","1864.768"
"8","22","10","873","127","18.6","5.7","943.441","35.554","2312.145","2223.496"
"8","22","11","919","116","19.9","5","1033.031","40.192","2474.843","2378.844"
"8","22","12","922","115","21.1","4.3","1033.2","43.229","2437.193","2342.922"
"8","22","13","898","110","22.4","3.6","943.489","43.932","2216.261","2131.803"
"8","22","14","764","148","22.1","2.6","769.614","41.73","1821.934","1753.614"
"8","22","15","580","148","21.8","1.5","512.774","37.367","1223.582","1176.374"
"8","22","16","245","115","21.5","0.5","215.803","30.257","516.755","489.247"
"8","22","17","0","15","19.8","1.9","14.201","19.084","37.659","20.276"
"8","22","18","0","0","18.2","3.2","0","18.2","0","0"
"8","22","19","0","0","16.5","4.6","0","16.5","0","0"
"8","22","20","0","0","15.8","4.6","0","15.8","0","0"
"8","22","21","0","0","15.1","4.6","0","15.1","0","0"
"8","22","22","0","0","14.4","4.6","0","14.4","0","0"
"8","22","23","0","0","13.5","4.3","0","13.5","0","0"
"8","23","0","0","0","12.7","3.9","0","12.7","0","0"
"8","23","1","0","0","11.8","3.6","0","11.8","0","0"
"8","23","2","0","0","11.3","3.3","0","11.3","0","0"
"8","23","3","0","0","10.7","2.9","0","10.7","0","0"
"8","23","4","0","0","10.2","2.6","0","10.2","0","0"
"8","23","5","0","0","12.1","3.4","0","12.1","0","0"
"8","23","6","0","17","14.1","4.3","16.099","12.97","43.883","26.386"
"8","23","7","228","131","16","5.1","229.592","19.165","584.091","554.951"
"8","23","8","582","153","17.9","5.1","526.757","27.171","1323.149","1272.71"
"8","23","9","769","147","19.9","5.1","780.261","34.513","1915.967","1843.959"
"8","23","10","876","127","21.8","5.1","947.169","39.989","2270.411","2183.599"
"8","23","11","919","117","22.6","3.6","1034.937","45.883","2408.004","2315.061"
"8","23","12","920","116","23.4","2","1032.876","51.231","2336.217","2246.5"
"8","23","13","903","104","24.2","0.5","941.897","57.565","2056.914","1979.19"
"8","23","14","810","116","24.3","1.2","768.998","48.409","1758.006","1692.136"
"8","23","15","627","124","24.4","1.9","518.752","39.016","1226.054","1178.768"
"8","23","16","290","102","24.5","2.6","218.392","29.821","519.451","491.879"
"8","23","17","0","15","22.6","2.8","14.201","21.97","37.161","19.788"
"8","23","18","0","0","20.6","2.9","0","20.6","0","0"
"8","23","19","0","0","18.7","3.1","0","18.7","0","0"
"8","23","20","0","0","18.2","3.1","0","18.2","0","0"
"8","23","21","0","0","17.7","3.1","0","17.7","0","0"
"8","23","22","0","0","17.2","3.1","0","17.2","0","0"
"8","23","23","0","0","16.9","3.6","0","16.9","0","0"
